CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
VA-507,85,55,30,0.3529,75,10,0,18,47,38,0,1,0,45,20,0.2667,0,24,18,47,28,0,0,0,10,10,1.0,0,0,10,0,1,0,0,0,,0,0,0,0,0,0,64,64,26,0.4063,11,28,36,0,14,0,154,154,154,1.0,19,56,98,0,60,0,86,61,61,60,0.9836,0,0,61,0,0,0
VA-508,131,85,85,0.6489,131,0,0,23,92,39,0,0,0,85,85,0.6489,0,7,23,92,39,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,102,102,102,1.0,21,77,25,0,8,0,68,68,64,0.9412,4,13,55,0,4,0,11,0,0,0,,0,0,0,0,0,0
VA-513,392,318,276,0.7041,392,0,0,59,225,167,0,0,0,318,276,0.7041,130,0,59,225,167,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,123,102,102,0.8293,25,78,45,0,8,0,82,82,82,1.0,5,19,63,0,15,0,32,0,0,0,,0,0,0,0,0,0
VA-514,182,150,150,0.8242,182,0,0,33,106,76,0,0,0,150,150,0.8242,78,16,33,106,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,159,104,104,0.6541,28,93,66,0,3,0,209,209,68,0.3254,13,39,170,0,91,0,68,0,0,0,,0,0,0,0,0,0
VA-521,1110,828,525,0.473,946,164,0,158,513,597,0,0,0,704,525,0.555,78,106,118,397,549,0,0,0,124,0,0.0,40,116,48,0,0,0,0,0,,0,0,0,0,0,0,492,478,461,0.937,99,314,178,0,3,52,284,284,128,0.4507,7,20,264,0,29,0,194,114,114,23,0.2018,2,4,110,0,0,0
VA-600,189,172,172,0.9101,170,19,0,24,77,112,0,0,0,153,153,0.9,35,0,22,72,98,0,0,0,19,19,1.0,2,5,14,0,0,0,0,0,,0,0,0,0,0,0,214,214,214,1.0,42,120,94,0,0,0,262,262,262,1.0,23,61,201,0,0,0,144,15,15,15,1.0,4,13,2,0,0,0
VA-601,930,736,736,0.7914,730,200,0,189,571,351,8,0,65,582,582,0.7973,252,111,129,402,320,8,0,8,154,154,0.77,60,169,31,0,0,57,0,0,,0,0,0,0,0,0,659,588,588,0.8923,114,379,280,0,6,14,669,669,566,0.846,40,151,518,0,103,0,330,317,317,229,0.7224,79,278,39,0,0,0
VA-602,106,94,86,0.8113,69,37,0,39,80,26,0,0,0,57,57,0.8261,26,7,16,47,22,0,0,0,37,29,0.7838,23,33,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,17,17,1.0,6,7,10,0,0,0,17,0,0,0,,0,0,0,0,0,0
VA-603,170,149,105,0.6176,125,33,12,28,84,86,0,0,0,104,60,0.48,32,0,18,58,67,0,0,0,33,33,1.0,10,26,7,0,0,0,12,12,1.0,0,0,12,0,0,0,36,36,36,1.0,10,19,17,0,0,0,62,62,62,1.0,3,8,54,0,0,0,22,3,3,3,1.0,0,0,3,0,3,0
VA-604,221,198,198,0.8959,180,41,0,40,144,77,0,0,0,157,157,0.8722,50,2,29,106,74,0,0,0,41,41,1.0,11,38,3,0,0,0,0,0,,0,0,0,0,0,0,132,132,112,0.8485,27,87,45,0,20,0,166,166,41,0.247,27,79,87,0,125,0,166,9,9,9,1.0,0,0,9,0,0,0
VI-500,83,72,64,0.7711,12,60,11,1,3,80,0,0,0,12,12,1.0,0,0,1,3,9,0,0,0,60,52,0.8667,0,0,60,0,0,0,0,0,0.0,0,0,11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
VT-500,714,554,470,0.6583,524,190,0,103,308,384,22,69,84,416,365,0.6966,19,1641,77,244,260,20,19,23,138,105,0.5526,26,64,124,2,50,61,0,0,,0,0,0,0,0,0,738,738,624,0.8455,203,560,178,0,13,47,352,352,173,0.4915,28,76,276,0,179,0,339,111,24,24,0.2162,15,57,54,0,0,0
VT-501,233,205,186,0.7983,225,8,0,22,73,160,0,0,8,201,182,0.8089,10,512,21,71,154,0,0,8,4,4,0.5,1,2,6,0,0,0,0,0,,0,0,0,0,0,0,233,219,208,0.8927,48,146,87,0,3,8,112,112,59,0.5268,2,5,107,0,53,0,107,125,110,27,0.216,7,21,104,0,0,0
WA-500,7418,6926,6204,0.8363,5376,1966,76,1037,3253,4111,54,176,539,5197,4747,0.883,0,46,631,1879,3459,38,49,214,1653,1381,0.7024,406,1374,576,16,96,325,76,76,1.0,0,0,76,0,31,0,1463,1168,1357,0.9275,312,958,504,1,191,154,6785,6785,5484,0.8083,419,1340,5445,0,1896,72,2936,2848,2650,2635,0.9252,477,1738,1110,0,59,149
WA-501,5853,5089,3471,0.593,4427,1426,0,876,2839,2939,75,175,309,3789,2703,0.6106,432,167,606,2000,2353,74,27,186,1300,768,0.5386,270,839,586,1,148,123,0,0,,0,0,0,0,0,0,2574,2470,2202,0.8555,392,1277,1290,7,110,143,2088,2040,1514,0.7251,180,493,1595,0,527,17,959,2026,1860,853,0.421,504,1503,523,0,123,5
WA-502,1153,1131,793,0.6878,855,298,0,94,366,763,24,32,107,833,539,0.6304,57,118,30,168,663,24,10,68,298,254,0.8523,64,198,100,0,22,39,0,0,,0,0,0,0,0,0,615,562,562,0.9138,73,251,364,0,210,8,1125,1125,1121,0.9964,57,197,928,0,494,0,539,821,821,748,0.9111,226,724,97,0,0,0
WA-503,1387,1316,1099,0.7924,1221,166,0,137,369,994,24,101,24,1150,933,0.7641,164,9,115,320,877,24,30,24,166,166,1.0,22,49,117,0,71,0,0,0,,0,0,0,0,0,0,990,814,814,0.8222,160,487,503,0,85,32,1198,1198,682,0.5693,71,243,955,0,526,14,677,458,458,458,1.0,114,402,56,0,6,0
WA-504,677,624,615,0.9084,651,26,0,106,324,333,20,2,24,599,599,0.9201,111,0,106,324,319,8,2,8,25,16,0.6154,0,0,14,12,0,16,0,0,,0,0,0,0,0,0,433,380,380,0.8776,53,175,258,0,17,19,1725,1725,1516,0.8788,271,882,843,0,447,5,1265,628,571,489,0.7787,150,510,118,0,0,83
WA-508,590,580,580,0.9831,403,187,0,74,247,338,5,0,54,393,393,0.9752,84,0,37,143,255,5,0,15,187,187,1.0,37,104,83,0,0,39,0,0,,0,0,0,0,0,0,351,335,335,0.9544,56,169,182,0,0,34,575,575,543,0.9443,12,48,527,0,258,6,275,85,85,0,0.0,37,85,0,0,0,0
WI-500,2556,1740,1452,0.5681,1851,698,7,495,1517,1028,11,102,56,1265,1165,0.6294,346,542,369,1077,766,8,0,50,468,280,0.4011,126,440,255,3,102,6,7,7,1.0,0,0,7,0,0,0,743,623,676,0.9098,164,548,195,0,28,46,991,991,955,0.9637,89,278,713,0,447,0,411,641,641,54,0.0842,156,512,129,0,0,0
WI-501,1130,1052,1052,0.931,920,163,47,107,326,776,28,81,64,842,842,0.9152,0,0,83,260,632,28,0,28,163,163,1.0,24,66,97,0,81,36,47,47,1.0,0,0,47,0,0,0,520,520,520,1.0,89,315,205,0,17,32,1962,1962,1464,0.7462,152,536,1426,0,655,18,446,98,98,98,1.0,0,0,98,0,98,0
WI-502,206,143,143,0.6942,135,71,0,25,85,118,3,40,3,103,103,0.763,0,34,16,57,75,3,0,3,40,40,0.5634,9,28,43,0,40,0,0,0,,0,0,0,0,0,0,121,121,121,1.0,25,85,36,0,6,13,140,127,140,1.0,6,20,120,0,85,0,40,0,0,0,,0,0,0,0,0,0
WI-503,973,895,895,0.9198,843,130,0,123,420,545,8,24,8,787,787,0.9336,0,33,106,354,481,8,0,8,108,108,0.8308,17,66,64,0,24,0,0,0,,0,0,0,0,0,0,531,531,531,1.0,104,357,174,0,7,39,846,846,690,0.8156,122,424,422,0,181,0,237,853,853,735,0.8617,122,454,399,0,6,0
WV-500,103,66,66,0.6408,72,31,0,12,38,60,5,11,19,47,47,0.6528,40,14,9,29,38,5,6,5,19,19,0.6129,3,9,22,0,5,14,0,0,,0,0,0,0,0,0,24,24,24,1.0,3,6,18,0,5,0,18,18,18,1.0,0,0,18,0,0,0,16,0,0,0,,0,0,0,0,0,0
WV-501,223,201,188,0.843,215,0,8,22,72,151,0,13,0,193,180,0.8372,40,0,22,72,143,0,13,0,0,0,,0,0,0,0,0,0,8,8,1.0,0,0,8,0,0,0,156,101,101,0.6474,17,55,101,0,0,0,396,396,381,0.9621,56,133,263,0,138,0,17,102,94,94,0.9216,4,8,94,0,0,0
WV-503,307,274,199,0.6482,281,26,0,17,68,230,9,12,13,259,184,0.6548,0,63,15,62,211,8,0,12,15,15,0.5769,2,6,19,1,12,1,0,0,,0,0,0,0,0,0,66,37,37,0.5606,15,28,38,0,2,2,156,156,94,0.6026,3,6,150,0,62,2,91,64,64,0,0.0,0,0,64,0,0,0
WV-508,930,650,553,0.5946,811,119,0,116,383,547,0,49,40,531,434,0.5351,51,29,106,363,448,0,26,15,119,119,1.0,10,20,99,0,23,25,0,0,,0,0,0,0,0,0,364,345,345,0.9478,42,142,222,0,104,0,558,558,262,0.4695,57,166,392,0,296,0,243,129,129,129,1.0,27,78,51,0,8,0
WY-500,839,583,583,0.6949,693,146,0,87,264,560,15,21,57,437,437,0.6306,0,31,86,262,417,14,0,14,146,146,1.0,1,2,143,1,21,43,0,0,,0,0,0,0,0,0,222,188,188,0.8468,34,118,104,0,80,0,274,274,55,0.2007,9,27,247,0,219,0,55,0,0,0,,0,0,0,0,0,0
Total,418642,372318,312543,0.7466,329675,86347,2620,59967,184673,230709,3260,18439,17068,295469,252866,0.767,16562,27540,46593,145159,181786,2730,4175,7540,74287,57379,0.6645,13374,39514,46303,530,12676,9518,2562,2298,0.8771,0,0,2620,0,1588,10,149866,136156,133588,0.8914,31070,89356,60430,80,12985,7867,387305,384555,300916,0.7769,44254,124672,262593,40,109143,5080,178545,90098,89070,60142,0.6675,16833,46713,43366,19,2266,1463
